qasm_path,runtime,fidelity,matrix_product_state_max_bond_dimension,mps_lapack,opt_level,matrix_product_state_truncation_threshold,mps_sample_measure_algorithm
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04126739501953125,1.0,2048,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04031538963317871,1.0,512,0,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.05067801475524902,1.0,4,0,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04073786735534668,1.0,2048,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04140210151672363,1.0,16,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.053839921951293945,1.0,512,1,2,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.040312767028808594,1.0,256,0,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04101133346557617,1.0,2048,0,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.03992724418640137,1.0,2048,0,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.045096397399902344,1.0,1024,1,1,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.049576759338378906,1.0,512,0,2,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04070329666137695,1.0,2048,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.05481696128845215,1.0,512,0,3,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.040555715560913086,1.0,32,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.05193662643432617,1.0,1024,0,3,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.046091318130493164,1.0,2048,1,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.05147099494934082,1.0,64,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.040305376052856445,1.0,256,0,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.03993988037109375,1.0,8,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.053140878677368164,1.0,4,0,3,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.039934396743774414,1.0,4,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04562497138977051,1.0,32,1,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.040274620056152344,1.0,128,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.05565834045410156,1.0,2048,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.046094655990600586,1.0,1024,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04035353660583496,1.0,1024,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04025721549987793,1.0,4,0,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.040254831314086914,1.0,4,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04106616973876953,1.0,4,0,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.040734052658081055,1.0,16,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.048438072204589844,1.0,2048,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.045809030532836914,1.0,2048,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04107022285461426,1.0,512,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_15.qasm,0.04600262641906738,1.0,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.028464794158935547,1.0,8,0,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.042989492416381836,1.0,64,1,3,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.04179644584655762,1.0,256,1,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02619481086730957,1.0,256,1,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.04223918914794922,1.0,128,1,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026062965393066406,1.0,8,1,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03352236747741699,1.0,128,0,3,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.028377532958984375,1.0,128,0,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03374123573303223,1.0,64,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.04307222366333008,1.0,64,0,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02579975128173828,1.0,64,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02528071403503418,1.0,32,0,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.029639720916748047,1.0,32,1,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02543950080871582,1.0,64,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025356292724609375,1.0,32,0,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.04467010498046875,1.0,128,1,2,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03786349296569824,1.0,4,1,1,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.0285642147064209,1.0,16,0,1,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02595996856689453,1.0,4,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025479793548583984,1.0,16,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03080010414123535,1.0,4,1,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03240370750427246,1.0,2048,1,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026755094528198242,1.0,16,1,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025571107864379883,1.0,4,1,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02589249610900879,1.0,4,0,3,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025440216064453125,1.0,128,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.0264737606048584,1.0,16,1,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02555394172668457,1.0,8,0,3,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026183366775512695,1.0,2048,0,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02544379234313965,1.0,4,0,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025691747665405273,1.0,4,0,3,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02564835548400879,1.0,8,0,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025945186614990234,1.0,4,1,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025794506072998047,1.0,8,0,3,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03298306465148926,1.0,8,0,3,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02792501449584961,1.0,4,1,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026137351989746094,1.0,512,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026704072952270508,1.0,2048,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.0329437255859375,1.0,2048,0,3,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025803565979003906,1.0,8,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026922941207885742,1.0,4,0,3,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025524616241455078,1.0,4,0,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026068687438964844,1.0,8,0,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02544879913330078,1.0,128,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025912761688232422,1.0,4,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.024898052215576172,1.0,4,0,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02617335319519043,1.0,512,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.029403209686279297,1.0,32,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02587127685546875,1.0,256,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.020540714263916016,1.0,64,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03260993957519531,1.0,2048,0,3,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025288105010986328,1.0,4,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025583982467651367,1.0,2048,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02841353416442871,1.0,4,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.021964550018310547,1.0,4,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02864551544189453,1.0,4,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02134537696838379,1.0,4,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.032720327377319336,1.0,4,0,3,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02561664581298828,1.0,128,0,3,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02093982696533203,1.0,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02172708511352539,1.0,4,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02174830436706543,1.0,32,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.0217893123626709,1.0,4,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.04227399826049805,1.0,4,1,3,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025247812271118164,1.0,4,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03848409652709961,1.0,32,1,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02182459831237793,1.0,4,1,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03263211250305176,1.0,4,0,3,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.021889925003051758,1.0,4,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.021905899047851562,1.0,4,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03780078887939453,1.0,4,1,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.0430760383605957,1.0,2048,1,3,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.032883405685424805,1.0,4,0,3,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.03841209411621094,1.0,2048,1,1,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.02545166015625,1.0,4,1,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.025460481643676758,1.0,4,1,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.026192903518676758,1.0,2048,1,3,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_16.qasm,0.021353483200073242,1.0,4,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20639348030090332,1.0,64,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5201196670532227,1.0,128,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5321907997131348,1.0,128,0,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.7732398509979248,1.0,8,1,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21256279945373535,1.0,512,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.790907621383667,1.0,32,1,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21000218391418457,1.0,64,1,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.7756245136260986,1.0,256,1,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.7849607467651367,1.0,128,1,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5275893211364746,1.0,256,0,2,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21084833145141602,1.0,256,1,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5302581787109375,1.0,32,0,3,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21382737159729004,1.0,64,0,3,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5274739265441895,1.0,32,0,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20926284790039062,1.0,32,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20668435096740723,1.0,64,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5273451805114746,1.0,2048,0,2,1e-7,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.775109052658081,1.0,512,1,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.7801346778869629,1.0,32,1,2,1e-2,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5394871234893799,1.0,64,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21447992324829102,1.0,32,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19662213325500488,1.0,64,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21380972862243652,1.0,64,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.2068469524383545,1.0,256,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20682835578918457,1.0,4,0,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21218371391296387,1.0,1024,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.2106783390045166,1.0,16,0,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21231365203857422,1.0,256,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5394608974456787,1.0,32,0,3,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21078872680664062,1.0,4,0,3,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20552444458007812,1.0,16,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21214580535888672,1.0,1024,0,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20463776588439941,1.0,32,0,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19455528259277344,1.0,64,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20607233047485352,1.0,16,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19034123420715332,1.0,8,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20379018783569336,1.0,4,0,2,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.2135303020477295,1.0,16,1,3,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5205738544464111,1.0,128,0,2,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21438884735107422,1.0,128,1,3,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20427179336547852,1.0,32,0,2,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.2074289321899414,1.0,16,1,2,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20606565475463867,1.0,256,0,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19689464569091797,1.0,4,1,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20518803596496582,1.0,4,0,2,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20356202125549316,1.0,4,0,2,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.18999767303466797,1.0,4,0,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.2012805938720703,1.0,4,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21483802795410156,1.0,4,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19502615928649902,1.0,4,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19023799896240234,1.0,4,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.21239209175109863,1.0,4,0,3,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20601296424865723,1.0,4,1,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20491814613342285,1.0,4,0,2,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.1945796012878418,1.0,1024,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19634556770324707,1.0,4,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20608830451965332,1.0,32,0,2,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19147872924804688,1.0,2048,0,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.1903066635131836,1.0,4,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.539980411529541,1.0,1024,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19608640670776367,1.0,4,1,1,1e-5,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19623184204101562,1.0,2048,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19459319114685059,1.0,4,0,1,1e-2,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.1900019645690918,1.0,8,0,1,1e-4,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.1954364776611328,1.0,512,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19860148429870605,1.0,2048,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.1941671371459961,1.0,8,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19111156463623047,1.0,8,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19237232208251953,1.0,4,1,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.20724129676818848,1.0,4,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19059157371520996,1.0,32,0,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19635629653930664,1.0,4,1,1,1e-6,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19090867042541504,1.0,4,0,1,1e-7,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19213056564331055,1.0,1024,0,1,1e-3,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19353485107421875,1.0,256,0,1,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5117940902709961,1.0,4,0,1,1e-1,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.7614052295684814,1.0,4,1,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.207719087600708,1.0,2048,0,2,1e-8,mps_probabilities
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5087177753448486,1.0,4,0,1,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5159692764282227,1.0,4,0,1,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.5066068172454834,1.0,4,0,1,1e-8,mps_apply_measure
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_384.qasm,0.19300270080566406,1.0,4,1,1,1e-1,mps_probabilities
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.009794235229492188,1.0,128,0,1,1e-6,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.01446533203125,1.0,64,1,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.014845609664916992,1.0,256,1,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.014379262924194336,1.0,64,0,2,1e-3,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.013880491256713867,1.0,16,0,2,1e-5,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.01438760757446289,1.0,32,1,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.014364957809448242,1.0,64,0,2,1e-4,mps_apply_measure
feniqs_optimizer/data/paper_data/qft/qft_ucx_5.qasm,0.01394200325012207,1.0,64,0,2,1e-6,mps_apply_measure
