qasm_path,runtime,fidelity
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_56.qasm,0.44247007369995117,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5836131572723389,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_416.qasm,0.5836997032165527,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_8.qasm,0.038910627365112305,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_8.qasm,0.03855276107788086,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_88.qasm,0.5705125331878662,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_88.qasm,0.5717835426330566,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_28.qasm,0.7700512409210205,1.0
feniqs_optimizer/data/paper_data/qpeinexact/qpeinexact_ucx_28.qasm,0.7788534164428711,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_7.qasm,0.02918529510498047,1.0
feniqs_optimizer/data/paper_data/random/random_ucx_7.qasm,0.029254436492919922,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_960.qasm,1.586681842803955,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_960.qasm,1.6280996799468994,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_8.qasm,0.03199458122253418,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_8.qasm,0.03249549865722656,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_36.qasm,0.11337494850158691,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_36.qasm,0.12021875381469727,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_7.qasm,0.021192312240600586,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_7.qasm,0.014953851699829102,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_24.qasm,0.10442996025085449,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_24.qasm,0.09411072731018066,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_224.qasm,0.31295323371887207,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_224.qasm,0.3105008602142334,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_160.qasm,1.7547965049743652,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_160.qasm,1.3624334335327148,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_14.qasm,0.033394575119018555,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_14.qasm,0.02940678596496582,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_15.qasm,0.034580230712890625,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_15.qasm,0.035382986068725586,1.0
feniqs_optimizer/data/paper_data/su2random/su2random_ucx_4.qasm,0.015569210052490234,1.0
feniqs_optimizer/data/paper_data/su2random/su2random_ucx_4.qasm,0.018001556396484375,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,2.2322003841400146,1.0
feniqs_optimizer/data/paper_data/qwalk/qwalk-v-chain_ucx_24.qasm,1.923734426498413,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_11.qasm,0.031024456024169922,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_11.qasm,0.03298497200012207,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_144.qasm,4.078000545501709,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_144.qasm,3.980081558227539,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_36.qasm,0.18749046325683594,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_36.qasm,0.18371057510375977,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_40.qasm,0.08269286155700684,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_40.qasm,0.08920621871948242,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_16.qasm,0.4425513744354248,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_16.qasm,0.43878626823425293,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_64.qasm,0.10767340660095215,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_64.qasm,0.10598087310791016,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_9.qasm,0.024763822555541992,1.0
feniqs_optimizer/data/paper_data/wstate/wstate_ucx_9.qasm,0.022278308868408203,1.0
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_4.qasm,0.016364336013793945,1.0
feniqs_optimizer/data/paper_data/realamprandom/realamprandom_ucx_4.qasm,0.01647329330444336,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_9.qasm,0.025093793869018555,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_9.qasm,0.02599358558654785,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_48.qasm,0.2741372585296631,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_48.qasm,0.34360289573669434,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_80.qasm,1.286470651626587,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_80.qasm,1.3291735649108887,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_28.qasm,0.13202857971191406,1.0
feniqs_optimizer/data/paper_data/qft/qft_ucx_28.qasm,0.14079761505126953,1.0
feniqs_optimizer/data/paper_data/su2random/su2random_ucx_9.qasm,0.057697296142578125,1.0
feniqs_optimizer/data/paper_data/su2random/su2random_ucx_9.qasm,0.04968452453613281,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_128.qasm,2.9581997394561768,1.0
feniqs_optimizer/data/paper_data/qpeexact/qpeexact_ucx_128.qasm,2.967256546020508,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_480.qasm,0.66921067237854,1.0
feniqs_optimizer/data/paper_data/ghz/ghz_ucx_480.qasm,0.671442985534668,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_13.qasm,0.0553739070892334,1.0
feniqs_optimizer/data/paper_data/qftentangled/qftentangled_ucx_13.qasm,0.05048203468322754,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_20.qasm,1.5840201377868652,1.0
feniqs_optimizer/data/paper_data/ae/ae_ucx_20.qasm,1.6071803569793701,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_18.qasm,0.03663206100463867,1.0
feniqs_optimizer/data/paper_data/graphstate/graphstate_ucx_18.qasm,0.036195993423461914,1.0
